Customer ID,Age,Gender,Location,Subscription Status,Item Purchased,Category,Purchase Amount (USD),Season,Size,Color,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Review Rating,Shipping Type,Payment Method
2054,36,Female,Washington,No,Sneakers,Footwear,75.29,Spring,L,Gray,No,No,14,Bi-Weekly,3.22,Express,Debit Card
2055,61,Male,New York,No,Scarf,Accessories,75.04,Fall,M,Red,No,No,22,Monthly,4.09,Standard,PayPal
2056,48,Male,Washington,Yes,Pants,Clothing,26.73,Spring,XL,Blue,No,Yes,25,Annually,3.25,Standard,Debit Card
2057,47,Female,Texas,No,Sunglasses,Accessories,68.59,Winter,XL,Brown,No,No,21,Annually,4.02,Express,PayPal
2058,56,Female,New York,Yes,Sandals,Footwear,71.72,Summer,L,Red,Yes,No,27,Bi-Weekly,3.64,Express,Cash
2059,19,Male,New York,No,Sneakers,Footwear,65.31,Winter,XL,Red,No,No,20,Quarterly,2.99,Express,Cash
2060,38,Female,New York,Yes,Blouse,Clothing,65.17,Winter,M,Green,No,No,13,Weekly,4.47,Express,Debit Card
2061,47,Male,Montana,No,Shoes,Footwear,41.2,Fall,S,White,No,No,22,Quarterly,2.77,Express,Venmo
2062,59,Male,Texas,No,Sandals,Footwear,36.74,Spring,M,Yellow,No,No,21,Quarterly,4.05,Express,PayPal
2063,51,Female,California,No,Pants,Clothing,56.45,Spring,XL,Green,No,No,17,Monthly,3.63,Standard,Debit Card
2064,20,Male,Montana,No,Scarf,Accessories,79.83,Fall,M,White,No,No,26,Weekly,4.11,Express,Credit Card
2065,29,Male,California,No,Sunglasses,Accessories,56.28,Summer,S,Pink,Yes,No,30,Monthly,3.78,Express,Debit Card
2066,39,Female,Washington,No,Belt,Accessories,74.06,Summer,M,Gray,No,No,12,Bi-Weekly,3.92,Express,Cash
2067,61,Male,Washington,No,Shoes,Footwear,52.22,Summer,XL,Gray,No,No,20,Annually,4.02,Standard,PayPal
2068,44,Male,Arizona,No,Scarf,Accessories,68.19,Summer,M,Red,No,Yes,23,Monthly,3.93,Express,Credit Card
2069,51,Male,Washington,No,Coat,Clothing,74.29,Winter,S,Pink,No,No,11,Weekly,3.99,Express,PayPal
2070,47,Female,California,Yes,Blouse,Clothing,32.37,Spring,XL,Brown,No,No,27,Bi-Weekly,3.19,Standard,Credit Card
2071,69,Male,Florida,No,Sandals,Footwear,55.2,Fall,S,Green,Yes,No,28,Weekly,3.91,Express,PayPal
2072,49,Male,New York,Yes,Scarf,Accessories,47.31,Summer,S,White,Yes,No,25,Quarterly,3.65,Express,PayPal
2073,56,Female,Washington,No,Scarf,Accessories,69.6,Fall,XL,Green,No,Yes,30,Quarterly,3.53,Standard,Venmo
2074,52,Male,California,No,Shoes,Footwear,73.45,Spring,XL,White,Yes,Yes,26,Annually,4.35,Express,Debit Card
2075,30,Male,Arizona,No,Sneakers,Footwear,75.27,Winter,L,Pink,Yes,No,25,Weekly,3.38,Standard,Debit Card
2076,70,Male,California,No,Scarf,Accessories,54.6,Fall,M,Purple,No,Yes,20,Bi-Weekly,3.19,Express,Debit Card
2077,18,Male,Ohio,Yes,Jewelry,Accessories,42.55,Summer,XL,Brown,Yes,No,11,Quarterly,3.3,Express,PayPal
2078,45,Female,Texas,No,Sandals,Footwear,81.43,Summer,S,Yellow,No,No,19,Bi-Weekly,4.3,Express,PayPal
2079,43,Male,California,Yes,Coat,Outerwear,68.81,Spring,M,Brown,No,Yes,17,Quarterly,4.28,Standard,Cash
2080,36,Female,California,No,T-shirt,Clothing,54.11,Fall,M,Black,No,No,21,Bi-Weekly,3.26,Standard,PayPal
2081,69,Female,Florida,No,Boots,Footwear,53.37,Summer,M,Yellow,No,No,21,Monthly,3.75,Express,PayPal
2082,68,Male,California,Yes,Skirt,Clothing,85.74,Spring,XL,Black,No,No,19,Annually,3.64,Standard,Credit Card
2083,58,Male,New York,No,Sunglasses,Accessories,49.74,Fall,M,Purple,No,Yes,19,Quarterly,2.65,Express,Venmo
2084,23,Male,Washington,No,T-shirt,Clothing,58.02,Summer,S,Black,Yes,No,28,Bi-Weekly,4.24,Standard,Credit Card
2085,57,Male,Arizona,No,Sandals,Footwear,21.44,Winter,M,Blue,No,No,11,Annually,3.79,Standard,PayPal
2086,50,Male,Arizona,No,Jewelry,Accessories,57.06,Winter,S,Purple,No,Yes,18,Bi-Weekly,3.89,Express,Credit Card
2087,46,Female,Montana,No,Dress,Clothing,59.84,Summer,XL,Pink,No,No,24,Bi-Weekly,4.38,Express,PayPal
2088,56,Male,Washington,No,Blouse,Clothing,80.54,Fall,XL,Brown,No,No,20,Annually,3.62,Express,Cash
2089,37,Male,Ohio,No,Skirt,Clothing,90.58,Summer,S,Yellow,No,No,16,Quarterly,3.46,Express,Debit Card
2090,30,Male,Washington,Yes,Sweater,Clothing,61.46,Summer,L,Brown,Yes,No,27,Monthly,4.51,Express,Debit Card
2091,33,Male,Florida,Yes,Coat,Outerwear,36.12,Fall,L,Yellow,No,No,27,Quarterly,4.54,Express,Debit Card
2092,57,Male,Texas,No,Belt,Accessories,71.39,Summer,XL,White,Yes,Yes,14,Quarterly,3.25,Express,PayPal
2093,54,Male,New York,No,Sandals,Footwear,74.82,Summer,M,Brown,No,No,24,Bi-Weekly,3.8,Express,Cash
2094,41,Female,Illinois,No,Sandals,Footwear,66.33,Summer,L,Green,No,No,13,Monthly,2.98,Express,Cash
2095,21,Male,Arizona,No,Blouse,Clothing,57.99,Spring,XL,Brown,No,Yes,18,Weekly,4.05,Express,Debit Card
2096,56,Female,California,No,Scarf,Accessories,67.8,Fall,M,Green,Yes,No,22,Quarterly,2.72,Express,Debit Card
2097,39,Male,Montana,No,Shoes,Footwear,79.18,Summer,M,Gray,No,No,26,Annually,4.03,Express,Cash
2098,43,Male,Ohio,No,Jewelry,Accessories,43.83,Winter,M,Red,No,Yes,16,Quarterly,4.79,Express,Venmo
2099,37,Female,Illinois,No,Jacket,Outerwear,50.98,Summer,L,Gray,No,No,25,Quarterly,3.75,Express,Debit Card
2100,42,Male,Montana,Yes,Pants,Clothing,58.89,Fall,L,White,No,No,19,Annually,3.46,Express,Venmo
2101,27,Male,Ohio,No,Shirt,Clothing,68.35,Spring,M,Gray,No,No,11,Weekly,4.05,Express,Credit Card
2102,39,Male,Texas,No,Coat,Clothing,77.36,Spring,M,Brown,No,Yes,27,Annually,3.47,Express,Cash
2103,25,Female,Ohio,No,Shirt,Clothing,59.61,Winter,M,Brown,No,No,16,Weekly,3.26,Standard,Venmo
2104,52,Female,New York,No,Sneakers,Footwear,38.51,Summer,L,Black,No,No,13,Quarterly,3.41,Express,Cash
2105,41,Male,Florida,No,Shirt,Clothing,42.88,Summer,L,Pink,No,Yes,11,Annually,3.38,Standard,Debit Card
2106,45,Male,Ohio,Yes,Blouse,Clothing,39.02,Spring,S,Red,No,No,27,Weekly,4.14,Express,Credit Card
2107,42,Female,Florida,No,Jewelry,Accessories,40.56,Summer,M,Green,Yes,No,15,Annually,3.71,Express,Credit Card
2108,37,Male,Georgia,No,T-shirt,Clothing,70.14,Summer,L,Red,No,No,21,Weekly,3.48,Express,Debit Card
2109,62,Male,Ohio,No,Shirt,Clothing,99.09,Summer,L,White,Yes,No,25,Quarterly,3.84,Express,Credit Card
2110,20,Male,Montana,Yes,T-shirt,Clothing,60.81,Summer,XL,Green,No,No,12,Quarterly,3.09,Standard,Credit Card
2111,59,Male,Georgia,Yes,Jewelry,Accessories,58.58,Spring,M,Yellow,No,Yes,16,Annually,3.75,Express,Debit Card
2112,22,Female,Illinois,No,Sneakers,Footwear,51.51,Summer,L,Red,Yes,No,30,Quarterly,3.88,Express,PayPal
2113,58,Male,Florida,No,Jewelry,Accessories,34.01,Fall,S,Brown,No,No,24,Weekly,3.71,Express,Venmo
2114,59,Female,Georgia,No,Boots,Footwear,38.19,Winter,XL,White,No,No,27,Quarterly,3.49,Express,PayPal
2115,51,Female,Ohio,Yes,Scarf,Accessories,89.78,Winter,XL,Red,No,Yes,25,Weekly,3.54,Standard,Credit Card
2116,54,Male,Texas,Yes,Hoodie,Outerwear,87.66,Winter,S,Brown,No,Yes,16,Weekly,4.09,Express,Cash
2117,31,Male,Illinois,Yes,Jewelry,Accessories,86.06,Summer,S,Black,No,No,30,Weekly,3.62,Standard,Debit Card
2118,25,Male,Montana,Yes,Pants,Clothing,62.12,Summer,XL,Yellow,No,No,26,Quarterly,3.89,Express,Debit Card
2119,57,Male,Washington,No,T-shirt,Clothing,81.33,Fall,XL,Gray,No,No,26,Monthly,3.98,Express,Debit Card
2120,54,Female,Texas,Yes,Coat,Clothing,42.72,Fall,M,Pink,Yes,Yes,30,Bi-Weekly,3.84,Express,Cash
2121,61,Female,Arizona,No,Boots,Footwear,98.45,Summer,L,Purple,No,No,21,Annually,4.26,Express,Cash
2122,66,Male,Arizona,No,Scarf,Accessories,64.32,Spring,L,Red,No,No,21,Weekly,3.73,Standard,PayPal
2123,32,Female,Texas,No,Coat,Clothing,60.41,Spring,XL,Brown,No,Yes,24,Monthly,4.37,Express,Cash
2124,57,Female,Texas,No,Coat,Outerwear,60.19,Winter,M,Gray,Yes,No,27,Weekly,3.4,Express,Venmo
2125,52,Female,Georgia,Yes,Coat,Clothing,61.91,Summer,L,Purple,No,No,14,Bi-Weekly,3.38,Express,Cash
2126,43,Male,Georgia,Yes,Pants,Clothing,69.71,Winter,L,Red,No,No,14,Quarterly,4.85,Express,Credit Card
2127,65,Male,Ohio,No,Jewelry,Accessories,83.61,Winter,XL,Blue,Yes,Yes,25,Bi-Weekly,3.7,Express,Credit Card
2128,45,Male,Washington,No,T-shirt,Clothing,27.83,Fall,M,White,Yes,Yes,26,Quarterly,2.82,Standard,PayPal
2129,44,Female,Arizona,No,Scarf,Accessories,58.03,Summer,L,Black,No,Yes,17,Monthly,3.87,Express,PayPal
2130,66,Male,Ohio,Yes,Dress,Clothing,34.22,Fall,S,Gray,No,No,30,Bi-Weekly,3.56,Express,Credit Card
2131,43,Male,California,No,Scarf,Accessories,47.09,Fall,L,Black,No,No,12,Annually,3.89,Express,Cash
2132,19,Male,Florida,No,Blouse,Clothing,83.92,Winter,XL,Red,No,No,24,Annually,4.0,Express,Venmo
2133,53,Female,Georgia,No,Skirt,Clothing,25.45,Summer,XL,Gray,No,No,16,Bi-Weekly,3.03,Standard,Venmo
2134,53,Female,Washington,No,Belt,Accessories,59.26,Summer,M,Red,No,Yes,23,Quarterly,3.85,Standard,Debit Card
2135,50,Male,Georgia,Yes,Boots,Footwear,53.22,Summer,S,Brown,No,Yes,27,Quarterly,3.36,Express,Credit Card
2136,40,Male,Florida,Yes,Belt,Accessories,33.29,Spring,XL,Gray,No,No,17,Monthly,2.7,Express,Cash
2137,70,Male,Texas,No,Shoes,Footwear,46.78,Winter,L,Red,No,Yes,19,Annually,3.96,Express,Venmo
2138,36,Female,Texas,No,T-shirt,Clothing,29.1,Fall,M,Purple,Yes,No,11,Bi-Weekly,4.32,Standard,Venmo
2139,56,Male,Florida,No,Sunglasses,Accessories,48.03,Winter,L,Pink,No,No,26,Annually,4.5,Express,Debit Card
2140,24,Male,Georgia,No,Pants,Clothing,82.3,Fall,M,Brown,Yes,No,27,Bi-Weekly,4.31,Express,PayPal
2141,53,Male,Montana,No,Blouse,Clothing,76.95,Spring,XL,Brown,No,Yes,21,Weekly,3.28,Standard,PayPal
2142,70,Male,Ohio,Yes,Jacket,Outerwear,75.31,Spring,M,Blue,Yes,Yes,30,Bi-Weekly,4.22,Express,PayPal
2143,32,Female,Georgia,No,Belt,Accessories,91.29,Summer,XL,White,No,Yes,25,Weekly,3.77,Express,Venmo
2144,44,Male,Georgia,No,Sandals,Footwear,53.9,Fall,M,Black,No,No,30,Quarterly,4.26,Express,Debit Card
2145,40,Male,New York,No,T-shirt,Clothing,79.83,Spring,S,Gray,No,No,18,Bi-Weekly,3.6,Express,Cash
2146,54,Male,California,No,Belt,Accessories,66.67,Summer,M,Gray,No,No,17,Quarterly,3.61,Express,Venmo
2147,34,Male,Texas,No,Scarf,Accessories,92.0,Spring,M,Blue,No,No,29,Weekly,4.18,Standard,PayPal
2148,31,Male,New York,No,Dress,Clothing,76.72,Spring,S,Brown,No,No,16,Quarterly,4.27,Express,Debit Card
2149,35,Female,Georgia,No,Belt,Accessories,66.78,Summer,XL,Gray,Yes,No,23,Quarterly,3.79,Express,PayPal
2150,68,Male,Illinois,Yes,Dress,Clothing,46.43,Fall,M,Brown,No,Yes,16,Annually,2.77,Standard,Cash
2151,69,Male,Florida,No,Shirt,Clothing,41.93,Fall,XL,Pink,No,Yes,30,Quarterly,3.98,Express,Venmo
2152,19,Male,New York,No,Sunglasses,Accessories,93.45,Summer,S,Gray,No,No,18,Weekly,3.67,Standard,Credit Card
2153,69,Male,California,No,Jacket,Outerwear,68.3,Winter,XL,Brown,Yes,No,14,Bi-Weekly,3.58,Express,PayPal
2154,27,Male,Texas,Yes,Sunglasses,Accessories,21.08,Fall,XL,Yellow,No,No,14,Quarterly,3.87,Standard,Cash
2155,39,Male,California,No,Dress,Clothing,73.74,Winter,S,Gray,Yes,No,30,Monthly,4.13,Express,Cash
2156,38,Female,Texas,No,Blouse,Clothing,63.02,Fall,XL,Blue,Yes,No,11,Bi-Weekly,3.88,Express,Credit Card
2157,54,Male,Florida,No,Shoes,Footwear,32.41,Winter,L,Yellow,Yes,No,20,Bi-Weekly,3.14,Express,PayPal
2158,38,Male,Montana,Yes,Hoodie,Outerwear,40.4,Summer,XL,White,No,No,12,Annually,3.32,Express,PayPal
2159,66,Male,California,No,Sunglasses,Accessories,68.33,Summer,XL,White,No,No,24,Quarterly,4.24,Express,PayPal
2160,33,Female,Illinois,No,Coat,Clothing,47.07,Fall,M,Red,No,No,29,Monthly,3.46,Standard,Debit Card
2161,42,Female,Ohio,No,Coat,Outerwear,71.08,Summer,XL,Gray,No,No,26,Quarterly,2.63,Express,Cash
2162,68,Female,New York,Yes,Hoodie,Outerwear,25.99,Spring,M,Brown,No,No,23,Bi-Weekly,4.21,Standard,Cash
2163,27,Male,Arizona,Yes,Sunglasses,Accessories,57.68,Fall,S,Purple,No,Yes,25,Annually,4.22,Express,Debit Card
2164,37,Male,Ohio,Yes,Sweater,Clothing,48.07,Winter,XL,Black,No,No,15,Annually,4.59,Express,Venmo
2165,61,Male,Ohio,No,Coat,Clothing,53.07,Fall,S,Red,No,No,26,Quarterly,3.92,Express,Debit Card
2166,24,Male,Florida,No,Boots,Footwear,65.7,Winter,M,Yellow,Yes,No,23,Quarterly,3.21,Standard,Venmo
2167,29,Male,California,No,Skirt,Clothing,47.91,Spring,XL,Purple,Yes,No,20,Annually,4.47,Express,Venmo
2168,30,Female,New York,No,Sandals,Footwear,26.59,Fall,S,Blue,No,Yes,22,Annually,3.24,Express,PayPal
2169,60,Female,Washington,No,Coat,Clothing,44.74,Summer,L,Yellow,No,Yes,28,Annually,3.21,Standard,Debit Card
2170,45,Female,Florida,No,Sunglasses,Accessories,38.2,Fall,S,Purple,Yes,No,18,Quarterly,4.15,Express,PayPal
2171,21,Female,Georgia,No,Hoodie,Outerwear,33.06,Fall,L,Black,No,No,19,Quarterly,2.44,Standard,Credit Card
2172,46,Male,New York,Yes,Boots,Footwear,58.66,Winter,M,Yellow,No,No,12,Annually,3.59,Express,Debit Card
2173,64,Male,California,Yes,Shirt,Clothing,51.27,Fall,S,Purple,No,No,30,Monthly,4.29,Express,Debit Card
2174,50,Male,Washington,No,Jewelry,Accessories,46.05,Spring,M,Green,No,No,20,Bi-Weekly,3.65,Express,Debit Card
2175,33,Female,Georgia,No,Skirt,Clothing,52.92,Summer,M,Pink,No,No,21,Quarterly,3.11,Express,PayPal
2176,33,Male,Georgia,No,Sandals,Footwear,62.6,Spring,XL,Red,No,Yes,18,Annually,3.17,Express,Cash
2177,53,Male,Illinois,No,Scarf,Accessories,56.21,Spring,L,Green,No,No,16,Annually,3.45,Express,Cash
2178,25,Male,Illinois,No,Scarf,Accessories,22.51,Fall,L,Brown,Yes,No,13,Quarterly,3.1,Express,Debit Card
2179,43,Male,Montana,No,Jewelry,Accessories,42.43,Summer,XL,Blue,No,Yes,30,Bi-Weekly,3.5,Express,Credit Card
2180,52,Female,Georgia,No,Hoodie,Outerwear,19.88,Fall,L,Green,No,No,12,Monthly,3.62,Express,PayPal
2181,52,Male,Washington,No,Shoes,Footwear,97.34,Summer,L,White,Yes,Yes,24,Monthly,3.79,Express,Venmo
2182,46,Male,New York,No,Boots,Footwear,57.21,Fall,XL,Brown,No,No,18,Quarterly,3.82,Express,Venmo
2183,38,Female,Montana,No,Shoes,Footwear,86.07,Summer,XL,Green,No,No,16,Bi-Weekly,4.01,Express,Cash
2184,54,Female,Georgia,No,Shoes,Footwear,85.96,Winter,XL,White,No,No,12,Monthly,3.92,Express,Cash
2185,68,Male,Ohio,Yes,Sandals,Footwear,64.89,Spring,L,Blue,No,Yes,13,Weekly,4.4,Express,Debit Card
2186,42,Male,Arizona,No,T-shirt,Clothing,84.05,Summer,M,Pink,No,No,22,Weekly,4.56,Express,Debit Card
2187,30,Male,Illinois,No,Boots,Footwear,38.31,Fall,L,Brown,No,No,18,Quarterly,4.07,Standard,Debit Card
2188,50,Female,New York,No,Sandals,Footwear,84.51,Spring,XL,Yellow,No,No,12,Quarterly,3.98,Standard,PayPal
2189,37,Male,Montana,No,Scarf,Accessories,71.88,Fall,S,Red,No,No,19,Weekly,3.75,Standard,Cash
2190,39,Male,Ohio,No,Scarf,Accessories,70.57,Spring,S,Blue,No,Yes,18,Annually,3.32,Express,Debit Card
2191,51,Male,California,No,Coat,Clothing,41.66,Spring,L,Black,No,No,25,Bi-Weekly,3.97,Express,Cash
2192,64,Female,New York,Yes,Coat,Clothing,61.91,Winter,M,Pink,No,No,21,Quarterly,4.11,Express,Debit Card
2193,41,Male,Florida,Yes,Pants,Clothing,48.36,Summer,XL,Red,No,No,27,Bi-Weekly,3.58,Express,Debit Card
2194,67,Male,Ohio,Yes,Sandals,Footwear,76.49,Winter,XL,Red,No,No,20,Weekly,3.86,Standard,Cash
2195,66,Male,Washington,No,Hoodie,Outerwear,64.41,Winter,M,Yellow,No,Yes,24,Quarterly,3.28,Express,Cash
2196,26,Female,Texas,Yes,Boots,Footwear,71.22,Summer,M,Red,Yes,No,26,Monthly,3.48,Standard,PayPal
2197,47,Male,Montana,Yes,Coat,Clothing,63.47,Summer,M,Blue,No,No,15,Bi-Weekly,3.7,Express,Credit Card
2198,67,Female,Washington,No,Blouse,Clothing,67.24,Spring,M,Black,Yes,Yes,26,Bi-Weekly,3.92,Standard,Venmo
2199,61,Female,Illinois,No,Sneakers,Footwear,46.74,Fall,L,Pink,No,Yes,21,Bi-Weekly,4.05,Express,PayPal
2200,22,Male,California,No,Sweater,Clothing,77.83,Spring,S,Red,No,No,21,Bi-Weekly,4.13,Express,Debit Card
2201,22,Female,Georgia,No,Jewelry,Accessories,71.85,Fall,S,Green,No,Yes,26,Annually,3.16,Express,Venmo
2202,20,Male,Washington,No,Coat,Clothing,71.69,Spring,M,Blue,No,No,18,Bi-Weekly,3.47,Express,Venmo
2203,42,Male,Montana,No,Blouse,Clothing,64.76,Fall,L,White,No,No,28,Monthly,3.24,Express,Credit Card
2204,51,Male,Arizona,No,Sneakers,Footwear,42.31,Summer,S,Red,No,No,24,Quarterly,3.32,Standard,Credit Card
2205,53,Female,Georgia,No,Hoodie,Outerwear,45.27,Winter,L,Red,Yes,No,29,Bi-Weekly,2.68,Express,Debit Card
2206,44,Female,California,Yes,Jewelry,Accessories,59.59,Fall,L,Black,No,Yes,21,Bi-Weekly,3.05,Express,Cash
2207,64,Male,Montana,Yes,Hoodie,Outerwear,73.8,Summer,L,Red,No,Yes,12,Monthly,3.71,Express,Debit Card
2208,49,Female,Florida,Yes,Sweater,Clothing,31.2,Summer,XL,Green,Yes,Yes,26,Weekly,4.35,Express,PayPal
2209,53,Female,Florida,No,Sunglasses,Accessories,60.44,Summer,M,Purple,No,No,20,Monthly,3.18,Standard,PayPal
2210,61,Male,Texas,Yes,Sunglasses,Accessories,40.71,Summer,L,Yellow,No,No,28,Weekly,3.2,Express,PayPal
2211,70,Female,California,No,Blouse,Clothing,37.11,Winter,L,Gray,No,No,30,Quarterly,4.19,Express,Cash
2212,67,Female,Arizona,No,Scarf,Accessories,65.44,Fall,L,Purple,No,No,14,Monthly,3.27,Express,Debit Card
2213,63,Male,Montana,Yes,Sunglasses,Accessories,51.67,Winter,XL,Yellow,No,No,23,Monthly,4.32,Standard,Credit Card
2214,67,Male,Arizona,No,Hoodie,Outerwear,64.2,Winter,M,Purple,No,No,16,Quarterly,3.81,Express,Venmo
2215,58,Female,Washington,Yes,Belt,Accessories,60.5,Summer,L,Yellow,No,No,21,Bi-Weekly,2.73,Express,Venmo
2216,35,Male,Florida,No,Sweater,Clothing,61.55,Summer,S,White,No,No,17,Quarterly,4.59,Express,Debit Card
2217,38,Male,Washington,No,Sunglasses,Accessories,87.28,Summer,XL,Purple,No,No,14,Monthly,3.9,Express,Venmo
2218,32,Female,Arizona,Yes,Scarf,Accessories,68.38,Fall,S,Purple,No,No,16,Bi-Weekly,2.98,Standard,Debit Card
2219,19,Male,Washington,No,Jacket,Outerwear,47.74,Summer,S,Purple,Yes,Yes,26,Annually,4.03,Standard,Venmo
2220,27,Male,Texas,No,Boots,Footwear,51.06,Spring,L,Green,No,No,11,Bi-Weekly,3.39,Express,Venmo
2221,20,Male,Illinois,No,T-shirt,Clothing,63.65,Spring,XL,Red,No,Yes,17,Annually,4.71,Express,Credit Card
2222,35,Female,Washington,Yes,Jewelry,Accessories,93.78,Fall,S,Blue,No,No,19,Annually,3.61,Express,Debit Card
2223,51,Male,Texas,No,T-shirt,Clothing,57.78,Spring,S,Pink,No,No,21,Bi-Weekly,3.0,Express,Credit Card
2224,58,Male,Florida,No,Scarf,Accessories,58.53,Summer,XL,Black,No,Yes,11,Annually,2.85,Express,Debit Card
2225,48,Male,New York,Yes,Belt,Accessories,81.91,Fall,S,Gray,Yes,No,17,Quarterly,3.89,Standard,Cash
2226,57,Male,Washington,No,Shirt,Clothing,72.77,Winter,M,Yellow,Yes,No,24,Annually,4.29,Express,Credit Card
2227,37,Male,Georgia,No,Coat,Clothing,53.61,Fall,XL,White,No,No,20,Quarterly,3.99,Standard,Venmo
2228,56,Female,New York,No,Dress,Clothing,29.43,Fall,XL,Blue,No,No,23,Annually,3.62,Express,Cash
2229,58,Male,Arizona,No,Boots,Footwear,69.07,Fall,S,Gray,No,Yes,16,Quarterly,4.0,Express,Cash
2230,33,Female,Texas,Yes,Shoes,Footwear,70.45,Summer,M,Yellow,No,Yes,16,Annually,2.92,Express,PayPal
2231,59,Male,Florida,No,Sunglasses,Accessories,59.71,Spring,S,Red,No,No,16,Bi-Weekly,5.0,Express,PayPal
2232,25,Male,Ohio,No,T-shirt,Clothing,50.59,Spring,L,White,No,No,27,Monthly,3.76,Express,Venmo
2233,26,Male,Illinois,Yes,Shirt,Clothing,70.05,Winter,S,Green,No,Yes,19,Weekly,4.44,Standard,PayPal
2234,24,Male,Georgia,No,Coat,Clothing,48.04,Winter,M,Blue,No,No,24,Weekly,3.29,Express,Cash
2235,60,Male,Texas,No,Jewelry,Accessories,83.45,Winter,L,Yellow,No,No,14,Quarterly,3.17,Express,Debit Card
2236,45,Female,Ohio,No,Scarf,Accessories,69.35,Fall,S,Purple,No,No,12,Bi-Weekly,3.28,Express,Venmo
2237,26,Male,Arizona,No,Sweater,Clothing,81.36,Fall,XL,Green,No,No,28,Weekly,3.53,Standard,PayPal
2238,70,Male,Texas,No,Sneakers,Footwear,45.42,Winter,L,Purple,No,Yes,11,Quarterly,3.32,Express,Debit Card
2239,24,Male,Washington,No,Hoodie,Outerwear,44.23,Winter,M,Gray,No,No,19,Quarterly,4.18,Standard,Debit Card
2240,18,Male,Illinois,No,Hoodie,Outerwear,30.12,Fall,M,Brown,No,No,12,Monthly,4.14,Express,PayPal
2241,59,Male,Illinois,No,Hoodie,Outerwear,20.65,Fall,M,Brown,No,No,21,Monthly,4.19,Express,Venmo
2242,46,Male,Ohio,No,Skirt,Clothing,60.35,Winter,XL,Pink,Yes,No,27,Weekly,5.0,Express,Cash
2243,20,Male,California,No,Shoes,Footwear,37.78,Spring,S,Blue,No,No,26,Monthly,3.14,Standard,PayPal
2244,40,Male,Ohio,No,Skirt,Clothing,51.94,Fall,S,Red,No,No,13,Annually,3.71,Standard,PayPal
2245,64,Female,Montana,No,Dress,Clothing,78.34,Summer,L,Gray,No,Yes,16,Annually,3.2,Express,PayPal
2246,39,Male,Ohio,No,Pants,Clothing,53.03,Fall,XL,Brown,No,No,25,Bi-Weekly,3.32,Express,Cash
2247,51,Male,Texas,No,Sunglasses,Accessories,63.01,Fall,XL,Blue,No,No,18,Annually,4.38,Express,Cash
2248,20,Male,Montana,No,Belt,Accessories,55.92,Winter,XL,Brown,No,No,11,Annually,3.92,Express,Cash
2249,70,Male,Illinois,No,Coat,Outerwear,69.04,Summer,S,Green,No,No,28,Annually,4.58,Standard,Credit Card
2250,66,Male,Texas,No,Coat,Clothing,67.02,Fall,L,Black,Yes,No,11,Monthly,3.62,Standard,Venmo
2251,67,Male,Illinois,Yes,Jewelry,Accessories,47.58,Winter,XL,Green,No,Yes,25,Bi-Weekly,3.48,Express,PayPal
2252,39,Male,Texas,No,Dress,Clothing,42.6,Spring,S,Green,No,No,11,Quarterly,3.83,Standard,Venmo
2253,62,Male,Florida,No,Blouse,Clothing,77.78,Fall,S,Pink,Yes,Yes,30,Bi-Weekly,3.75,Standard,PayPal
2254,37,Male,Arizona,No,Shoes,Footwear,39.87,Summer,S,Gray,No,No,19,Weekly,3.87,Express,Cash
2255,52,Male,Arizona,Yes,Hoodie,Outerwear,16.44,Summer,M,White,No,No,18,Monthly,4.19,Express,Cash
2256,19,Male,Georgia,No,Pants,Clothing,43.21,Winter,L,Black,No,No,13,Monthly,3.02,Standard,Cash
2257,68,Female,California,No,Sandals,Footwear,70.24,Winter,L,Purple,No,No,23,Monthly,4.61,Express,Credit Card
2258,50,Female,Florida,No,Jewelry,Accessories,55.58,Winter,M,Red,No,No,13,Bi-Weekly,3.29,Express,PayPal
2259,59,Female,Illinois,No,Coat,Clothing,96.53,Summer,S,White,No,No,12,Weekly,3.27,Express,Cash
2260,39,Female,Washington,No,Sweater,Clothing,59.64,Fall,XL,Purple,Yes,No,20,Monthly,3.98,Express,Debit Card
2261,33,Female,Texas,Yes,Belt,Accessories,34.59,Spring,S,Red,No,No,24,Quarterly,3.94,Express,Venmo
2262,24,Male,Arizona,No,Belt,Accessories,99.18,Spring,S,Pink,No,No,20,Bi-Weekly,4.33,Standard,Debit Card
2263,60,Male,Montana,Yes,Boots,Footwear,54.97,Fall,M,Yellow,No,No,12,Bi-Weekly,3.67,Express,Venmo
2264,26,Male,Washington,No,Coat,Outerwear,70.46,Winter,XL,Blue,Yes,No,24,Weekly,3.09,Express,Credit Card
2265,36,Male,California,No,Shoes,Footwear,59.84,Fall,M,Blue,No,Yes,13,Weekly,2.91,Express,Cash
2266,18,Female,Georgia,Yes,Scarf,Accessories,61.99,Spring,M,Blue,No,Yes,18,Quarterly,3.45,Express,Cash
2267,36,Female,Washington,No,Jacket,Outerwear,30.35,Spring,L,Brown,No,No,14,Quarterly,3.23,Standard,Credit Card
2268,70,Female,Texas,No,Belt,Accessories,50.8,Fall,L,Yellow,No,No,27,Bi-Weekly,3.68,Express,Cash
2269,70,Male,Washington,No,Coat,Clothing,59.19,Spring,S,Pink,No,No,13,Bi-Weekly,3.17,Express,Cash
2270,67,Male,Washington,Yes,Shirt,Clothing,28.02,Spring,L,Red,No,No,17,Monthly,3.02,Express,Venmo
