customer_id,age,gender,location,subscription_status,item_purchased,category,purchase_amount_usd,season,size,color,discount_applied,previous_purchases,frequency_of_purchases,review_rating,shipping_type,payment_method,age_group,purchase_frequency_days,customer_segment
2323,24,Male,California,No,Sandals,Footwear,76.21,Spring,M,Blue,No,21,Quarterly,4.64,Express,Venmo,Young Adult,90,Loyal
2324,61,Male,Illinois,No,Scarf,Accessories,56.0,Fall,S,Red,No,19,Quarterly,3.55,Express,Debit Card,Senior,90,Loyal
2325,30,Female,Washington,Yes,Belt,Accessories,95.45,Spring,S,Pink,Yes,11,Monthly,3.66,Express,Cash,Adult,30,Loyal
2326,25,Male,Florida,Yes,Hoodie,Outerwear,73.11,Fall,M,Purple,No,12,Weekly,3.98,Express,Debit Card,Adult,7,Loyal
2327,61,Male,Ohio,No,Sweater,Clothing,101.5,Winter,XL,Red,No,17,Weekly,4.04,Standard,Debit Card,Senior,7,Loyal
2328,33,Female,Washington,Yes,Sneakers,Footwear,69.87,Winter,M,Gray,No,29,Annually,3.29,Express,Cash,Adult,365,Loyal
2329,31,Female,Washington,No,Skirt,Clothing,65.06,Winter,L,Black,No,17,Weekly,2.79,Express,Cash,Adult,7,Loyal
2330,59,Male,Georgia,No,Pants,Clothing,60.08,Winter,L,Green,No,17,Quarterly,4.33,Standard,Cash,Middle-aged,90,Loyal
2331,24,Male,New York,No,Hoodie,Outerwear,70.6,Summer,XL,Blue,No,14,Weekly,3.55,Express,Debit Card,Young Adult,7,Loyal
2332,18,Male,Georgia,No,Dress,Clothing,51.48,Spring,XL,Purple,No,13,Monthly,3.59,Express,Credit Card,Young Adult,30,Loyal
2333,23,Male,Ohio,No,Scarf,Accessories,66.31,Spring,XL,Gray,Yes,16,Annually,3.34,Express,PayPal,Young Adult,365,Loyal
2334,67,Male,California,No,Boots,Footwear,99.24,Spring,L,White,No,17,Quarterly,4.22,Express,Venmo,Senior,90,Loyal
2335,59,Male,New York,Yes,Belt,Accessories,66.79,Spring,S,Red,Yes,28,Weekly,3.81,Express,Venmo,Middle-aged,7,Loyal
2336,66,Female,Texas,No,Pants,Clothing,110.0,Spring,M,Black,Yes,19,Weekly,3.98,Standard,PayPal,Senior,7,Loyal
2337,58,Male,Texas,Yes,Jewelry,Accessories,24.81,Spring,L,Yellow,No,26,Bi-Weekly,4.17,Express,PayPal,Middle-aged,14,Loyal
2338,58,Female,Montana,Yes,Jacket,Outerwear,82.07,Winter,S,Brown,Yes,22,Weekly,3.88,Express,Credit Card,Middle-aged,7,Loyal
2339,25,Male,Montana,No,Blouse,Clothing,30.62,Summer,XL,Yellow,No,29,Bi-Weekly,4.16,Express,Cash,Adult,14,Loyal
2340,53,Male,New York,No,Sunglasses,Accessories,91.67,Winter,M,Gray,No,18,Bi-Weekly,3.7,Express,Credit Card,Middle-aged,14,Loyal
2341,39,Female,Arizona,No,Sandals,Footwear,53.12,Fall,L,Gray,Yes,17,Weekly,2.9,Standard,Venmo,Adult,7,Loyal
2342,27,Male,Washington,No,T-shirt,Clothing,71.75,Fall,XL,Purple,No,14,Monthly,4.28,Standard,Debit Card,Adult,30,Loyal
2343,31,Female,Washington,Yes,Hoodie,Outerwear,75.39,Fall,L,Red,No,22,Monthly,3.99,Express,Credit Card,Adult,30,Loyal
2344,19,Male,Illinois,Yes,Coat,Outerwear,86.94,Summer,S,Black,No,18,Annually,4.08,Express,Debit Card,Young Adult,365,Loyal
2345,42,Male,Arizona,No,Sneakers,Footwear,43.02,Spring,S,Pink,No,25,Annually,3.66,Standard,Venmo,Middle-aged,365,Loyal
2346,23,Male,Florida,No,Sandals,Footwear,56.93,Spring,M,Pink,No,18,Quarterly,3.56,Express,PayPal,Young Adult,90,Loyal
2347,32,Male,Texas,No,Sneakers,Footwear,91.12,Spring,XL,Red,Yes,16,Annually,4.7,Express,PayPal,Adult,365,Loyal
2348,42,Female,Illinois,No,Coat,Outerwear,74.81,Spring,M,Blue,No,14,Bi-Weekly,3.84,Standard,PayPal,Middle-aged,14,Loyal
2349,46,Male,Florida,No,Sneakers,Footwear,28.6,Fall,XL,Pink,No,17,Bi-Weekly,4.2,Express,Venmo,Middle-aged,14,Loyal
2350,37,Male,Arizona,Yes,Sneakers,Footwear,72.79,Winter,L,Brown,No,29,Monthly,3.31,Standard,PayPal,Adult,30,Loyal
2351,48,Male,California,Yes,Scarf,Accessories,63.41,Fall,L,Purple,No,23,Bi-Weekly,3.14,Express,Cash,Middle-aged,14,Loyal
2352,19,Male,Illinois,Yes,Dress,Clothing,35.6,Winter,L,Green,No,11,Monthly,4.04,Express,Debit Card,Young Adult,30,Loyal
2353,55,Male,Georgia,Yes,Belt,Accessories,89.38,Winter,XL,Pink,No,23,Weekly,3.87,Express,Venmo,Middle-aged,7,Loyal
2354,32,Male,Montana,No,Coat,Clothing,49.56,Fall,L,Black,Yes,23,Bi-Weekly,3.66,Express,Venmo,Adult,14,Loyal
2355,22,Male,New York,No,Jewelry,Accessories,69.47,Fall,L,Red,No,16,Weekly,4.43,Express,Debit Card,Young Adult,7,Loyal
2356,57,Male,New York,No,Sandals,Footwear,48.81,Spring,XL,Yellow,No,26,Monthly,3.85,Express,PayPal,Middle-aged,30,Loyal
2357,66,Male,Ohio,Yes,Shirt,Clothing,60.48,Fall,S,Blue,No,23,Monthly,3.38,Standard,PayPal,Senior,30,Loyal
2358,42,Female,Washington,No,T-shirt,Clothing,15.0,Fall,M,Red,No,26,Bi-Weekly,4.5,Standard,Venmo,Middle-aged,14,Loyal
2359,70,Male,Florida,No,Hoodie,Outerwear,49.27,Winter,S,Gray,No,23,Bi-Weekly,4.05,Standard,Credit Card,Senior,14,Loyal
2360,46,Male,Arizona,Yes,Sweater,Clothing,51.91,Summer,XL,Yellow,No,26,Annually,4.12,Express,Cash,Middle-aged,365,Loyal
2361,59,Male,California,No,Shirt,Clothing,29.48,Winter,M,Gray,No,24,Monthly,4.07,Standard,PayPal,Middle-aged,30,Loyal
2362,18,Male,Florida,No,Sweater,Clothing,62.04,Fall,M,Black,No,24,Weekly,3.52,Express,PayPal,Young Adult,7,Loyal
2363,53,Male,Washington,Yes,Sneakers,Footwear,68.11,Spring,S,Red,No,17,Annually,3.51,Express,PayPal,Middle-aged,365,Loyal
2364,66,Male,Texas,Yes,Shirt,Clothing,47.99,Spring,M,Red,No,21,Bi-Weekly,3.29,Express,Credit Card,Senior,14,Loyal
2365,19,Male,Georgia,No,Dress,Clothing,25.49,Fall,S,Blue,Yes,15,Monthly,4.33,Express,PayPal,Young Adult,30,Loyal
2366,57,Female,New York,No,Coat,Outerwear,55.02,Fall,L,Brown,No,13,Monthly,3.19,Express,Cash,Middle-aged,30,Loyal
2367,23,Male,California,Yes,Scarf,Accessories,63.07,Fall,L,Green,Yes,15,Annually,3.13,Express,Credit Card,Young Adult,365,Loyal
2368,49,Male,Montana,No,Sweater,Clothing,46.71,Fall,XL,Blue,No,27,Monthly,3.42,Express,Cash,Middle-aged,30,Loyal
2369,40,Male,Arizona,No,Jacket,Outerwear,77.59,Winter,M,Blue,No,19,Monthly,3.45,Standard,PayPal,Middle-aged,30,Loyal
2370,29,Male,New York,No,T-shirt,Clothing,86.13,Fall,L,White,Yes,13,Monthly,3.25,Express,Debit Card,Adult,30,Loyal
2371,60,Female,Washington,No,Dress,Clothing,55.07,Winter,S,Purple,Yes,24,Monthly,3.81,Standard,Credit Card,Senior,30,Loyal
2372,55,Male,California,Yes,Belt,Accessories,15.0,Winter,XL,Gray,No,16,Monthly,3.61,Express,Venmo,Middle-aged,30,Loyal
2373,44,Male,Washington,No,Jacket,Outerwear,62.71,Winter,M,Black,No,23,Quarterly,3.28,Express,Cash,Middle-aged,90,Loyal
2374,60,Male,Illinois,No,Dress,Clothing,41.33,Spring,S,Brown,No,27,Weekly,3.31,Express,Venmo,Senior,7,Loyal
2375,24,Male,Arizona,No,Boots,Footwear,69.71,Fall,M,Pink,No,12,Quarterly,4.53,Express,Venmo,Young Adult,90,Loyal
2376,50,Male,New York,No,Coat,Clothing,42.67,Summer,S,Purple,Yes,27,Weekly,4.36,Standard,Cash,Middle-aged,7,Loyal
2377,67,Male,Georgia,No,Shoes,Footwear,40.7,Spring,S,Black,No,23,Annually,2.86,Express,Credit Card,Senior,365,Loyal
2378,59,Male,Washington,No,Dress,Clothing,47.15,Spring,XL,Pink,Yes,26,Weekly,3.27,Standard,Cash,Middle-aged,7,Loyal
2379,50,Male,Texas,No,Coat,Clothing,44.31,Spring,L,Blue,Yes,27,Annually,3.44,Express,Credit Card,Middle-aged,365,Loyal
2380,42,Female,Arizona,Yes,Scarf,Accessories,59.59,Summer,M,Brown,No,18,Bi-Weekly,3.44,Express,Debit Card,Middle-aged,14,Loyal
2381,51,Male,New York,No,Sneakers,Footwear,15.0,Fall,S,Black,Yes,13,Weekly,4.63,Express,Debit Card,Middle-aged,7,Loyal
2382,49,Male,Arizona,No,Sweater,Clothing,54.63,Spring,S,Pink,No,13,Annually,2.93,Express,Credit Card,Middle-aged,365,Loyal
2383,40,Female,Ohio,Yes,Sneakers,Footwear,58.65,Spring,XL,Pink,Yes,11,Annually,3.83,Express,PayPal,Middle-aged,365,Loyal
2384,53,Male,Georgia,No,Sandals,Footwear,66.32,Fall,L,Pink,No,11,Quarterly,3.8,Standard,PayPal,Middle-aged,90,Loyal
2385,27,Male,Florida,No,Belt,Accessories,77.69,Summer,M,White,No,18,Annually,3.5,Express,Cash,Adult,365,Loyal
2386,35,Male,New York,Yes,Dress,Clothing,87.35,Winter,L,White,Yes,25,Monthly,3.96,Express,Cash,Adult,30,Loyal
2387,54,Female,Washington,No,Jacket,Outerwear,53.43,Summer,M,Yellow,Yes,19,Quarterly,4.27,Express,Debit Card,Middle-aged,90,Loyal
2388,68,Male,Illinois,Yes,Hoodie,Outerwear,57.47,Fall,XL,White,No,20,Monthly,3.57,Express,PayPal,Senior,30,Loyal
2389,47,Male,California,No,Coat,Outerwear,41.72,Spring,L,Green,No,28,Quarterly,4.47,Standard,Venmo,Middle-aged,90,Loyal
2390,65,Male,Florida,No,T-shirt,Clothing,30.74,Fall,L,Blue,Yes,28,Bi-Weekly,4.66,Standard,Cash,Senior,14,Loyal
2391,49,Male,New York,No,Jewelry,Accessories,63.37,Summer,S,Blue,No,12,Bi-Weekly,4.38,Express,Credit Card,Middle-aged,14,Loyal
2392,39,Female,Illinois,No,Belt,Accessories,66.75,Fall,S,Green,No,28,Bi-Weekly,2.79,Express,Cash,Adult,14,Loyal
2393,32,Male,Florida,No,Jacket,Outerwear,35.3,Fall,M,White,Yes,26,Monthly,3.58,Express,Debit Card,Adult,30,Loyal
2394,35,Female,Arizona,No,Coat,Outerwear,49.82,Summer,M,Red,No,25,Bi-Weekly,4.18,Express,Debit Card,Adult,14,Loyal
2395,70,Female,Illinois,No,Jewelry,Accessories,34.68,Spring,L,Gray,No,21,Quarterly,3.65,Standard,Debit Card,Senior,90,Loyal
2396,21,Male,Florida,Yes,Skirt,Clothing,66.32,Spring,L,Black,No,23,Bi-Weekly,4.1,Standard,Cash,Young Adult,14,Loyal
2397,54,Female,Texas,No,Sneakers,Footwear,68.17,Summer,L,Red,No,16,Weekly,3.21,Express,Cash,Middle-aged,7,Loyal
2398,58,Male,Montana,Yes,Coat,Outerwear,83.4,Fall,L,Brown,Yes,19,Quarterly,3.69,Express,Venmo,Middle-aged,90,Loyal
2399,23,Male,Montana,No,Coat,Outerwear,51.85,Winter,M,Black,No,29,Quarterly,3.3,Standard,Venmo,Young Adult,90,Loyal
2400,37,Female,Washington,No,Coat,Clothing,57.64,Spring,L,Green,No,23,Annually,3.49,Express,Debit Card,Adult,365,Loyal
2401,66,Male,Georgia,No,Hoodie,Outerwear,96.49,Summer,S,Pink,No,21,Annually,4.04,Express,Venmo,Senior,365,Loyal
2402,42,Male,California,No,Jacket,Outerwear,89.07,Spring,XL,Green,No,24,Bi-Weekly,4.09,Express,PayPal,Middle-aged,14,Loyal
2403,20,Female,Florida,No,Shirt,Clothing,81.07,Fall,XL,Blue,Yes,11,Weekly,3.49,Standard,Venmo,Young Adult,7,Loyal
2404,68,Female,California,No,Belt,Accessories,63.6,Winter,XL,Gray,No,24,Monthly,3.41,Express,Cash,Senior,30,Loyal
2405,25,Female,Montana,No,Pants,Clothing,50.64,Winter,S,Yellow,No,27,Quarterly,3.44,Standard,Credit Card,Adult,90,Loyal
2406,46,Male,Georgia,Yes,Sweater,Clothing,41.15,Fall,M,White,Yes,17,Weekly,4.35,Express,PayPal,Middle-aged,7,Loyal
2407,23,Male,California,No,Jacket,Outerwear,15.0,Winter,S,Red,No,27,Bi-Weekly,3.56,Express,Debit Card,Young Adult,14,Loyal
2408,31,Male,Ohio,No,Sunglasses,Accessories,73.5,Spring,XL,Black,No,15,Monthly,3.29,Express,PayPal,Adult,30,Loyal
2409,70,Male,Illinois,No,Scarf,Accessories,74.63,Fall,XL,Black,No,17,Bi-Weekly,3.25,Standard,Credit Card,Senior,14,Loyal
2410,45,Female,Georgia,Yes,Sunglasses,Accessories,66.04,Winter,L,Red,No,30,Bi-Weekly,4.2,Express,Cash,Middle-aged,14,Loyal
2411,38,Male,Washington,No,Coat,Clothing,23.34,Spring,M,Yellow,No,22,Quarterly,4.03,Standard,Venmo,Adult,90,Loyal
2412,24,Female,California,No,Sneakers,Footwear,44.79,Fall,L,Purple,No,13,Weekly,3.74,Express,Credit Card,Young Adult,7,Loyal
2413,32,Female,Ohio,No,Jewelry,Accessories,40.42,Summer,L,Yellow,Yes,30,Weekly,3.55,Express,Credit Card,Adult,7,Loyal
2414,43,Male,Ohio,Yes,Sunglasses,Accessories,49.82,Fall,XL,Purple,Yes,12,Weekly,3.8,Express,Debit Card,Middle-aged,7,Loyal
2415,35,Male,California,Yes,Jacket,Outerwear,79.87,Summer,M,White,Yes,18,Annually,4.19,Express,Cash,Adult,365,Loyal
2416,35,Male,New York,No,Sweater,Clothing,61.83,Fall,S,White,No,25,Monthly,3.7,Express,Venmo,Adult,30,Loyal
2417,37,Male,Montana,No,Jacket,Outerwear,86.13,Spring,L,Yellow,No,14,Annually,4.07,Standard,Credit Card,Adult,365,Loyal
2418,45,Male,Washington,Yes,T-shirt,Clothing,65.03,Winter,XL,Blue,No,13,Monthly,3.75,Standard,Credit Card,Middle-aged,30,Loyal
2419,38,Male,Texas,Yes,Jewelry,Accessories,60.51,Winter,M,Green,No,30,Quarterly,4.13,Express,PayPal,Adult,90,Loyal
2420,25,Female,Illinois,No,Sneakers,Footwear,85.53,Winter,L,Brown,No,24,Annually,3.79,Standard,PayPal,Adult,365,Loyal
2421,21,Male,Washington,Yes,Pants,Clothing,89.4,Summer,L,Red,No,13,Annually,3.99,Express,PayPal,Young Adult,365,Loyal
2422,56,Male,Washington,No,Sunglasses,Accessories,62.75,Summer,L,Red,No,18,Monthly,3.31,Express,Debit Card,Middle-aged,30,Loyal
2423,40,Male,Texas,No,Boots,Footwear,82.34,Winter,XL,Pink,No,28,Quarterly,3.79,Express,PayPal,Middle-aged,90,Loyal
2424,48,Male,Montana,No,Pants,Clothing,80.38,Winter,L,White,No,27,Monthly,3.09,Express,Credit Card,Middle-aged,30,Loyal
2425,26,Male,New York,Yes,Sandals,Footwear,40.12,Spring,S,Red,Yes,28,Monthly,4.32,Express,Cash,Adult,30,Loyal
2426,21,Female,Florida,No,Dress,Clothing,68.69,Winter,XL,Green,No,26,Annually,3.48,Express,Credit Card,Young Adult,365,Loyal
2427,70,Male,New York,Yes,Coat,Outerwear,59.65,Winter,S,Black,No,23,Annually,3.39,Express,PayPal,Senior,365,Loyal
2428,25,Male,Florida,No,Sunglasses,Accessories,32.31,Spring,M,Brown,No,15,Quarterly,3.77,Express,Credit Card,Adult,90,Loyal
2429,34,Male,Montana,Yes,Sandals,Footwear,52.78,Summer,XL,Green,Yes,24,Monthly,4.42,Express,Credit Card,Adult,30,Loyal
2430,49,Male,Montana,Yes,Sweater,Clothing,52.0,Fall,S,Gray,No,13,Annually,3.57,Standard,Cash,Middle-aged,365,Loyal
2431,50,Female,Florida,Yes,Belt,Accessories,69.33,Winter,L,Gray,No,13,Annually,3.0,Express,PayPal,Middle-aged,365,Loyal
2432,26,Male,Florida,No,Skirt,Clothing,79.04,Summer,M,White,No,26,Weekly,3.64,Express,Debit Card,Adult,7,Loyal
2433,35,Female,Arizona,No,Shoes,Footwear,55.16,Winter,XL,Gray,Yes,29,Annually,4.17,Express,Debit Card,Adult,365,Loyal
2434,61,Male,Georgia,Yes,Hoodie,Outerwear,74.1,Winter,XL,Gray,Yes,29,Annually,3.57,Express,Debit Card,Senior,365,Loyal
2435,41,Female,Texas,No,Jacket,Outerwear,39.45,Spring,L,Black,No,27,Annually,3.47,Express,Venmo,Middle-aged,365,Loyal
2436,20,Female,Illinois,No,Pants,Clothing,52.76,Spring,L,Blue,No,30,Bi-Weekly,3.09,Express,Credit Card,Young Adult,14,Loyal
2437,47,Female,Florida,No,Hoodie,Outerwear,58.31,Winter,M,Brown,No,17,Quarterly,3.76,Express,PayPal,Middle-aged,90,Loyal
2438,64,Male,Florida,Yes,Shoes,Footwear,48.23,Fall,XL,Purple,Yes,28,Monthly,3.03,Express,PayPal,Senior,30,Loyal
2439,27,Male,New York,Yes,Boots,Footwear,91.36,Summer,L,Black,Yes,23,Weekly,3.46,Express,Debit Card,Adult,7,Loyal
2440,47,Male,Illinois,No,Pants,Clothing,19.64,Winter,M,White,No,27,Weekly,3.85,Standard,Debit Card,Middle-aged,7,Loyal
2441,49,Female,Texas,No,Blouse,Clothing,37.57,Summer,L,Brown,No,13,Quarterly,3.9,Standard,Cash,Middle-aged,90,Loyal
2442,40,Male,Illinois,No,Sweater,Clothing,102.93,Winter,L,Pink,No,21,Quarterly,4.01,Standard,Cash,Middle-aged,90,Loyal
2443,60,Male,Washington,No,Dress,Clothing,57.96,Summer,XL,Pink,Yes,24,Weekly,3.28,Express,PayPal,Senior,7,Loyal
2444,70,Male,Montana,No,Jewelry,Accessories,56.16,Spring,M,Blue,No,20,Quarterly,3.2,Standard,Cash,Senior,90,Loyal
2445,43,Male,Florida,No,Jewelry,Accessories,64.6,Spring,XL,Red,No,27,Annually,4.36,Express,Venmo,Middle-aged,365,Loyal
2446,59,Male,Montana,No,Sunglasses,Accessories,74.83,Spring,XL,Yellow,No,15,Annually,3.3,Standard,PayPal,Middle-aged,365,Loyal
2447,32,Male,Ohio,Yes,T-shirt,Clothing,59.26,Fall,S,White,Yes,19,Annually,4.0,Express,Cash,Adult,365,Loyal
2448,62,Male,California,No,Sunglasses,Accessories,66.24,Fall,XL,Red,No,15,Annually,4.02,Express,Debit Card,Senior,365,Loyal
2449,37,Female,Florida,Yes,Pants,Clothing,110.0,Spring,S,Green,Yes,27,Bi-Weekly,4.56,Standard,Credit Card,Adult,14,Loyal
2450,46,Male,Washington,Yes,Coat,Clothing,72.25,Fall,XL,Purple,No,28,Bi-Weekly,3.22,Express,Cash,Middle-aged,14,Loyal
2451,57,Male,Washington,No,Shirt,Clothing,16.15,Winter,L,Gray,No,14,Bi-Weekly,4.24,Express,Credit Card,Middle-aged,14,Loyal
2452,49,Male,Ohio,No,Shirt,Clothing,89.73,Winter,S,Purple,Yes,29,Weekly,4.09,Express,Venmo,Middle-aged,7,Loyal
2453,52,Female,Illinois,Yes,Sandals,Footwear,55.84,Winter,L,Black,Yes,15,Annually,4.1,Standard,Credit Card,Middle-aged,365,Loyal
2454,55,Female,Arizona,No,Hoodie,Outerwear,66.63,Summer,S,Purple,Yes,24,Quarterly,4.35,Express,Credit Card,Middle-aged,90,Loyal
2455,49,Female,Florida,No,Hoodie,Outerwear,51.7,Spring,M,Green,Yes,17,Bi-Weekly,3.44,Express,Venmo,Middle-aged,14,Loyal
2456,57,Male,Texas,No,T-shirt,Clothing,51.98,Fall,L,Brown,Yes,13,Bi-Weekly,4.52,Express,Credit Card,Middle-aged,14,Loyal
2457,19,Male,California,No,Boots,Footwear,66.59,Winter,S,White,No,13,Weekly,3.6,Express,Cash,Young Adult,7,Loyal
2458,46,Female,California,No,Jacket,Outerwear,81.5,Winter,M,Gray,Yes,28,Monthly,3.04,Express,Credit Card,Middle-aged,30,Loyal
2459,26,Male,Arizona,Yes,Dress,Clothing,108.13,Spring,S,Red,No,30,Quarterly,4.36,Express,Debit Card,Adult,90,Loyal
2460,52,Male,Florida,No,Hoodie,Outerwear,71.33,Summer,L,Gray,Yes,23,Weekly,3.83,Standard,PayPal,Middle-aged,7,Loyal
2461,19,Female,California,No,Shirt,Clothing,59.34,Winter,M,Green,No,18,Monthly,3.56,Standard,Venmo,Young Adult,30,Loyal
2462,50,Male,Georgia,Yes,Pants,Clothing,47.26,Winter,XL,Blue,No,27,Weekly,3.7,Express,PayPal,Middle-aged,7,Loyal
2463,29,Male,Illinois,No,Jewelry,Accessories,59.42,Spring,M,Pink,Yes,15,Bi-Weekly,3.54,Express,Cash,Adult,14,Loyal
2464,40,Female,Washington,No,Sunglasses,Accessories,56.05,Winter,XL,White,Yes,30,Weekly,3.89,Express,PayPal,Middle-aged,7,Loyal
2465,54,Male,New York,No,Jacket,Outerwear,62.53,Fall,M,Blue,No,20,Monthly,3.29,Standard,Debit Card,Middle-aged,30,Loyal
2466,44,Male,Ohio,No,Jacket,Outerwear,26.49,Summer,S,Purple,No,26,Quarterly,2.84,Express,PayPal,Middle-aged,90,Loyal
2467,52,Male,Florida,Yes,Jewelry,Accessories,38.69,Fall,XL,Red,No,22,Weekly,3.14,Standard,Credit Card,Middle-aged,7,Loyal
2468,27,Female,Ohio,No,Coat,Clothing,83.82,Summer,M,Pink,No,19,Annually,4.26,Express,Venmo,Adult,365,Loyal
2469,51,Male,Texas,No,Coat,Outerwear,56.02,Summer,XL,Brown,No,25,Annually,3.22,Express,Venmo,Middle-aged,365,Loyal
2470,64,Male,Texas,No,Sandals,Footwear,36.77,Winter,M,Blue,No,20,Bi-Weekly,3.84,Express,Credit Card,Senior,14,Loyal
2471,19,Male,California,No,Sweater,Clothing,81.2,Summer,M,White,No,17,Annually,3.51,Express,Credit Card,Young Adult,365,Loyal
2472,65,Female,Illinois,No,Coat,Clothing,84.0,Summer,M,Blue,No,16,Weekly,3.47,Express,Cash,Senior,7,Loyal
2473,55,Female,Florida,No,Coat,Outerwear,72.02,Summer,L,Black,No,14,Monthly,3.2,Express,PayPal,Middle-aged,30,Loyal
2474,41,Female,California,No,Pants,Clothing,56.02,Summer,XL,Black,No,21,Monthly,4.45,Standard,Credit Card,Middle-aged,30,Loyal
2475,32,Male,Illinois,No,Sandals,Footwear,71.29,Summer,XL,Brown,No,11,Annually,4.71,Standard,Debit Card,Adult,365,Loyal
2476,69,Male,Arizona,No,Sandals,Footwear,28.34,Spring,M,Red,No,20,Monthly,4.32,Standard,Debit Card,Senior,30,Loyal
2477,21,Female,Ohio,No,Scarf,Accessories,52.51,Fall,XL,Brown,Yes,30,Monthly,3.42,Standard,Credit Card,Young Adult,30,Loyal
2478,65,Male,Ohio,Yes,Belt,Accessories,28.32,Winter,M,Brown,No,17,Bi-Weekly,3.93,Express,Credit Card,Senior,14,Loyal
2479,50,Female,Georgia,No,Jewelry,Accessories,79.81,Spring,S,White,Yes,20,Bi-Weekly,3.66,Express,PayPal,Middle-aged,14,Loyal
2480,22,Male,Florida,No,Pants,Clothing,62.74,Fall,S,Red,No,22,Bi-Weekly,3.96,Express,PayPal,Young Adult,14,Loyal
2481,19,Male,Illinois,No,Coat,Clothing,62.79,Spring,XL,Pink,No,16,Quarterly,3.52,Express,Debit Card,Young Adult,90,Loyal
2482,50,Male,Texas,No,Pants,Clothing,76.08,Fall,XL,Yellow,No,13,Monthly,4.33,Express,Venmo,Middle-aged,30,Loyal
2483,20,Male,Arizona,No,Shirt,Clothing,24.76,Summer,M,Blue,No,18,Annually,3.51,Express,Venmo,Young Adult,365,Loyal
2484,39,Male,Georgia,Yes,Pants,Clothing,98.32,Spring,M,Brown,Yes,17,Weekly,4.09,Express,Venmo,Adult,7,Loyal
2485,36,Male,California,Yes,T-shirt,Clothing,53.29,Winter,XL,Gray,No,12,Weekly,3.35,Express,Venmo,Adult,7,Loyal
2486,57,Female,Illinois,No,Blouse,Clothing,71.47,Fall,S,Pink,Yes,15,Weekly,4.54,Express,Cash,Middle-aged,7,Loyal
2487,42,Male,New York,No,Belt,Accessories,27.58,Spring,M,Brown,No,21,Monthly,3.98,Standard,Debit Card,Middle-aged,30,Loyal
2488,49,Male,Ohio,No,Pants,Clothing,49.24,Summer,L,Gray,No,22,Annually,3.86,Express,Cash,Middle-aged,365,Loyal
2489,21,Female,Washington,No,Sandals,Footwear,61.29,Spring,M,Purple,Yes,21,Bi-Weekly,2.97,Express,Cash,Young Adult,14,Loyal
2490,67,Female,Washington,No,Dress,Clothing,83.29,Winter,XL,Black,No,22,Monthly,3.81,Express,Debit Card,Senior,30,Loyal
2491,25,Male,New York,No,Hoodie,Outerwear,81.67,Fall,S,Black,No,26,Bi-Weekly,3.56,Express,Credit Card,Adult,14,Loyal
2492,34,Male,Texas,No,Coat,Clothing,40.67,Summer,M,Blue,No,19,Monthly,3.23,Standard,Credit Card,Adult,30,Loyal
2493,64,Female,Illinois,No,Belt,Accessories,54.94,Winter,S,Blue,No,11,Monthly,4.65,Express,Credit Card,Senior,30,Loyal
2494,45,Male,California,No,T-shirt,Clothing,57.54,Spring,M,Gray,Yes,16,Quarterly,3.18,Express,Debit Card,Middle-aged,90,Loyal
2495,41,Female,Ohio,No,T-shirt,Clothing,59.61,Summer,XL,Blue,No,18,Bi-Weekly,4.76,Express,Venmo,Middle-aged,14,Loyal
2496,59,Female,Arizona,Yes,Jewelry,Accessories,90.45,Winter,L,Gray,No,13,Weekly,3.81,Express,Debit Card,Middle-aged,7,Loyal
2497,62,Female,Montana,No,Hoodie,Outerwear,91.18,Spring,L,Gray,No,22,Bi-Weekly,2.62,Express,Credit Card,Senior,14,Loyal
2498,68,Male,Florida,No,Jacket,Outerwear,71.06,Winter,M,Purple,No,16,Bi-Weekly,3.58,Express,Debit Card,Senior,14,Loyal
2499,69,Female,Washington,No,Dress,Clothing,65.27,Summer,XL,Pink,Yes,17,Quarterly,3.63,Express,Venmo,Senior,90,Loyal
2500,45,Male,New York,No,Dress,Clothing,63.02,Winter,XL,Pink,No,17,Weekly,4.41,Express,PayPal,Middle-aged,7,Loyal
2501,55,Male,Washington,Yes,Blouse,Clothing,56.38,Spring,L,Black,No,16,Monthly,4.69,Express,Venmo,Middle-aged,30,Loyal
2502,22,Male,Ohio,Yes,Sunglasses,Accessories,41.42,Winter,L,Purple,No,18,Bi-Weekly,3.58,Standard,PayPal,Young Adult,14,Loyal
2503,68,Male,Montana,Yes,Hoodie,Outerwear,91.4,Summer,M,Purple,Yes,15,Bi-Weekly,3.41,Express,Cash,Senior,14,Loyal
2504,58,Male,California,Yes,Belt,Accessories,84.09,Spring,M,Red,Yes,29,Annually,3.46,Express,Credit Card,Middle-aged,365,Loyal
2505,49,Male,Washington,No,Shirt,Clothing,48.46,Winter,L,Pink,No,15,Quarterly,3.84,Express,Debit Card,Middle-aged,90,Loyal
2506,61,Male,Arizona,No,Shoes,Footwear,36.72,Fall,XL,White,No,12,Weekly,3.03,Express,Venmo,Senior,7,Loyal
2507,70,Male,Washington,No,Pants,Clothing,61.83,Spring,L,Black,Yes,28,Annually,4.07,Standard,PayPal,Senior,365,Loyal
2508,20,Female,Illinois,Yes,Boots,Footwear,39.44,Fall,L,White,No,23,Monthly,2.65,Express,PayPal,Young Adult,30,Loyal
2509,55,Male,Montana,Yes,Blouse,Clothing,54.67,Summer,M,Brown,Yes,12,Monthly,3.88,Express,Credit Card,Middle-aged,30,Loyal
